2024-08-16 20:32:12,87,49
2024-08-16 20:32:13,87,50
2024-08-16 20:32:14,87,50
2024-08-16 20:32:15,87,50
2024-08-16 20:32:16,87,51
2024-08-16 20:32:17,87,51
2024-08-16 20:32:18,87,51
2024-08-16 20:32:19,87,52
2024-08-16 20:32:20,87,52
2024-08-16 20:32:21,86,52
2024-08-16 20:32:22,86,53
2024-08-16 20:32:27,76,80
2024-08-16 20:32:28,76,81
2024-08-16 20:32:29,77,81
2024-08-16 20:32:30,77,81
2024-08-16 20:32:31,77,81
2024-08-16 20:32:32,77,81
2024-08-16 20:32:33,78,81
2024-08-16 20:32:34,78,82
2024-08-16 20:32:35,78,82
2024-08-16 20:32:36,78,82
2024-08-16 20:32:37,79,82
2024-08-16 20:32:38,79,82
2024-08-16 20:32:39,79,83
2024-08-16 20:32:42,79,83
2024-08-16 20:32:43,80,83
2024-08-16 20:32:44,80,83
2024-08-16 20:32:45,80,83
2024-08-16 20:32:46,80,84
2024-08-16 20:32:47,80,84
2024-08-16 20:32:48,81,84
2024-08-16 20:32:49,81,84
2024-08-16 20:32:50,81,84
2024-08-16 20:32:51,81,84
2024-08-16 20:32:52,81,84
2024-08-16 20:32:53,82,85
2024-08-16 20:32:54,82,85
2024-08-16 20:32:55,82,85
2024-08-16 20:32:57,82,85
2024-08-16 20:32:58,82,85
2024-08-16 20:32:59,83,85
2024-08-16 20:33:00,83,85
2024-08-16 20:33:01,83,86
2024-08-16 20:33:02,83,86
2024-08-16 20:33:03,83,86
2024-08-16 20:33:04,84,86
2024-08-16 20:33:05,84,86
2024-08-16 20:33:06,84,86
2024-08-16 20:33:07,84,86
2024-08-16 20:33:08,84,87
2024-08-16 20:33:09,84,87
2024-08-16 20:33:12,81,69
2024-08-16 20:33:13,80,70
2024-08-16 20:33:14,80,70
2024-08-16 20:33:15,80,71
2024-08-16 20:33:16,80,71
2024-08-16 20:33:17,80,71
2024-08-16 20:33:18,80,72
2024-08-16 20:33:19,80,72
2024-08-16 20:33:20,79,73
2024-08-16 20:33:21,79,73
2024-08-16 20:33:22,79,74
2024-08-16 20:33:23,78,74
2024-08-16 20:33:24,78,75
2024-08-16 20:33:27,78,75
2024-08-16 20:33:28,78,76
2024-08-16 20:33:29,78,76
2024-08-16 20:33:30,77,76
2024-08-16 20:33:31,77,77
2024-08-16 20:33:32,77,77
2024-08-16 20:33:33,77,78
2024-08-16 20:33:34,77,78
2024-08-16 20:33:35,77,79
2024-08-16 20:33:36,76,79
2024-08-16 20:33:37,76,79
2024-08-16 20:33:38,76,80
2024-08-16 20:33:39,76,80
2024-08-16 20:33:42,75,81
2024-08-16 20:33:43,75,81
2024-08-16 20:33:44,75,82
2024-08-16 20:33:45,75,82
2024-08-16 20:33:46,75,82
2024-08-16 20:33:47,75,83
2024-08-16 20:33:48,75,83
2024-08-16 20:33:49,74,84
2024-08-16 20:33:50,74,84
2024-08-16 20:33:51,74,84
2024-08-16 20:33:52,74,85
2024-08-16 20:33:53,74,85
2024-08-16 20:33:54,74,85
2024-08-16 20:33:55,73,86
2024-08-16 20:33:57,73,86
2024-08-16 20:33:58,72,87
2024-08-16 20:33:59,72,87
2024-08-16 20:34:00,72,87
2024-08-16 20:34:01,72,88
2024-08-16 20:34:02,72,88
2024-08-16 20:34:03,71,89
2024-08-16 20:34:04,71,89
2024-08-16 20:34:05,71,89
2024-08-16 20:34:06,71,90
2024-08-16 20:34:07,71,90
2024-08-16 20:34:08,70,90
2024-08-16 20:34:09,70,91
2024-08-16 20:34:10,70,91
2024-08-16 20:34:12,70,91
2024-08-16 20:34:13,70,92
2024-08-16 20:34:14,69,92
2024-08-16 20:34:15,69,92
2024-08-16 20:34:16,69,93
2024-08-16 20:34:17,69,93
2024-08-16 20:34:18,69,93
2024-08-16 20:34:19,69,94
2024-08-16 20:34:20,69,94
2024-08-16 20:34:21,69,94
2024-08-16 20:34:22,68,95
2024-08-16 20:34:23,68,95
2024-08-16 20:34:24,67,95
2024-08-16 20:34:25,67,96
2024-08-16 20:34:27,93,70
2024-08-16 20:34:28,93,70
2024-08-16 20:34:29,93,70
2024-08-16 20:34:30,93,70
2024-08-16 20:34:31,93,71
2024-08-16 20:34:32,93,71
2024-08-16 20:34:33,93,71
2024-08-16 20:34:34,94,71
2024-08-16 20:34:35,94,72
2024-08-16 20:34:36,94,72
2024-08-16 20:34:37,94,72
2024-08-16 20:34:38,94,72
2024-08-16 20:34:39,94,73
2024-08-16 20:34:40,94,73
2024-08-16 20:34:42,92,39
2024-08-16 20:34:43,92,40
2024-08-16 20:34:44,92,40
2024-08-16 20:34:45,92,40
2024-08-16 20:34:46,92,41
2024-08-16 20:34:47,92,41
2024-08-16 20:34:48,93,41
2024-08-16 20:34:49,93,42
2024-08-16 20:34:50,93,42
2024-08-16 20:34:51,93,42
2024-08-16 20:34:52,93,42
2024-08-16 20:34:53,93,43
2024-08-16 20:34:54,93,43
2024-08-16 20:34:55,93,43
2024-08-16 20:34:57,41,46
2024-08-16 20:34:58,40,46
2024-08-16 20:34:59,40,47
2024-08-16 20:35:00,39,47
2024-08-16 20:35:01,39,47
2024-08-16 20:35:02,39,48
2024-08-16 20:35:03,39,48
2024-08-16 20:35:04,38,49
2024-08-16 20:35:05,37,49
2024-08-16 20:35:06,37,49
2024-08-16 20:35:07,37,50
2024-08-16 20:35:08,37,50
2024-08-16 20:35:09,36,51
2024-08-16 20:35:10,36,51
2024-08-16 20:35:12,35,51
2024-08-16 20:35:13,35,51
2024-08-16 20:35:14,35,51
2024-08-16 20:35:15,33,53
2024-08-16 20:35:16,33,53
2024-08-16 20:35:17,32,54
2024-08-16 20:35:18,32,54
2024-08-16 20:35:19,32,54
2024-08-16 20:35:20,31,55
2024-08-16 20:35:21,31,55
2024-08-16 20:35:22,31,56
2024-08-16 20:35:23,31,56
2024-08-16 20:35:24,31,56
2024-08-16 20:35:25,30,57
2024-08-16 20:35:27,68,62
2024-08-16 20:35:28,67,62
2024-08-16 20:35:29,67,62
2024-08-16 20:35:30,66,62
2024-08-16 20:35:31,66,62
2024-08-16 20:35:32,65,62
2024-08-16 20:35:33,65,61
2024-08-16 20:35:34,64,61
2024-08-16 20:35:35,64,61
2024-08-16 20:35:36,63,61
2024-08-16 20:35:37,63,61
2024-08-16 20:35:38,62,61
2024-08-16 20:35:39,62,61
2024-08-16 20:35:40,61,61
2024-08-16 20:35:42,24,63
2024-08-16 20:35:43,24,64
2024-08-16 20:35:44,24,64
2024-08-16 20:35:45,23,65
2024-08-16 20:35:46,22,65
2024-08-16 20:35:47,22,65
2024-08-16 20:35:48,22,66
2024-08-16 20:35:49,21,66
2024-08-16 20:35:50,21,67
2024-08-16 20:35:51,21,67
2024-08-16 20:35:52,21,67
2024-08-16 20:35:53,20,68
2024-08-16 20:35:54,20,68
2024-08-16 20:35:55,20,68
2024-08-16 20:35:57,19,69
2024-08-16 20:35:58,19,69
2024-08-16 20:35:59,19,70
2024-08-16 20:36:00,19,70
2024-08-16 20:36:01,18,70
2024-08-16 20:36:02,18,71
2024-08-16 20:36:03,18,71
2024-08-16 20:36:04,18,71
2024-08-16 20:36:05,17,72
2024-08-16 20:36:06,17,72
2024-08-16 20:36:07,17,72
2024-08-16 20:36:08,17,73
2024-08-16 20:36:09,16,73
2024-08-16 20:36:10,16,73
2024-08-16 20:36:12,30,34
2024-08-16 20:36:13,30,34
2024-08-16 20:36:14,30,34
2024-08-16 20:36:15,30,34
2024-08-16 20:36:16,31,35
2024-08-16 20:36:17,31,35
2024-08-16 20:36:18,31,35
2024-08-16 20:36:19,31,35
2024-08-16 20:36:20,32,36
2024-08-16 20:36:21,32,36
2024-08-16 20:36:22,32,36
2024-08-16 20:36:23,33,37
2024-08-16 20:36:24,33,37
2024-08-16 20:36:25,33,37
2024-08-16 20:36:27,34,38
2024-08-16 20:36:28,34,38
2024-08-16 20:36:29,34,38
2024-08-16 20:36:30,35,38
2024-08-16 20:36:31,35,39
2024-08-16 20:36:32,35,39
2024-08-16 20:36:33,36,40
2024-08-16 20:36:34,36,40
2024-08-16 20:36:35,36,40
2024-08-16 20:36:36,37,41
2024-08-16 20:36:37,37,41
2024-08-16 20:36:38,37,41
2024-08-16 20:36:39,38,42
2024-08-16 20:36:42,38,42
2024-08-16 20:36:43,39,42
2024-08-16 20:36:44,39,43
2024-08-16 20:36:45,39,43
2024-08-16 20:36:46,40,44
2024-08-16 20:36:47,40,44
2024-08-16 20:36:48,41,44
