2024-08-11 19:49:11,23,66
2024-08-11 19:49:12,23,67
2024-08-11 19:49:13,23,67
2024-08-11 19:49:14,23,67
2024-08-11 19:49:15,23,68
2024-08-11 19:49:16,23,68
2024-08-11 19:49:17,23,69
2024-08-11 19:49:18,23,69
2024-08-11 19:49:19,23,69
2024-08-11 19:49:20,23,70
2024-08-11 19:49:21,23,70
2024-08-11 19:49:22,22,70
2024-08-11 19:49:23,22,71
2024-08-11 19:49:24,22,71
2024-08-11 19:49:26,22,72
2024-08-11 19:49:27,22,72
2024-08-11 19:49:28,22,72
2024-08-11 19:49:29,22,73
2024-08-11 19:49:30,22,73
2024-08-11 19:49:31,22,73
2024-08-11 19:49:32,22,74
2024-08-11 19:49:33,22,74
2024-08-11 19:49:34,22,74
2024-08-11 19:49:35,22,75
2024-08-11 19:49:36,22,75
2024-08-11 19:49:37,22,75
2024-08-11 19:49:38,22,76
2024-08-11 19:49:39,22,76
2024-08-11 19:49:41,44,44
2024-08-11 19:49:42,44,45
2024-08-11 19:49:43,43,45
2024-08-11 19:49:44,43,45
2024-08-11 19:49:45,43,46
2024-08-11 19:49:46,42,46
2024-08-11 19:49:47,42,46
2024-08-11 19:49:48,42,47
2024-08-11 19:49:49,42,47
2024-08-11 19:49:50,41,48
2024-08-11 19:49:51,41,48
2024-08-11 19:49:52,40,49
2024-08-11 19:49:53,40,49
2024-08-11 19:49:54,40,49
2024-08-11 19:49:56,38,50
2024-08-11 19:49:57,38,50
2024-08-11 19:49:58,38,51
2024-08-11 19:49:59,38,51
2024-08-11 19:50:00,38,51
2024-08-11 19:50:01,37,52
2024-08-11 19:50:02,37,52
2024-08-11 19:50:03,36,53
2024-08-11 19:50:04,35,53
2024-08-11 19:50:05,35,54
2024-08-11 19:50:06,34,54
2024-08-11 19:50:07,34,54
2024-08-11 19:50:08,34,55
2024-08-11 19:50:09,33,55
2024-08-11 19:50:11,33,56
2024-08-11 19:50:12,33,56
2024-08-11 19:50:13,32,56
2024-08-11 19:50:14,32,57
2024-08-11 19:50:15,32,57
2024-08-11 19:50:16,31,58
2024-08-11 19:50:17,31,58
2024-08-11 19:50:18,31,58
2024-08-11 19:50:19,31,59
2024-08-11 19:50:20,31,59
2024-08-11 19:50:21,31,59
2024-08-11 19:50:22,30,60
2024-08-11 19:50:23,30,60
2024-08-11 19:50:24,29,61
2024-08-11 19:50:26,29,61
2024-08-11 19:50:27,28,61
2024-08-11 19:50:28,28,62
2024-08-11 19:50:29,28,62
2024-08-11 19:50:30,27,62
2024-08-11 19:50:31,27,63
2024-08-11 19:50:32,27,63
2024-08-11 19:50:33,27,63
2024-08-11 19:50:34,27,64
2024-08-11 19:50:35,27,64
2024-08-11 19:50:36,27,64
2024-08-11 19:50:37,26,65
2024-08-11 19:50:38,25,65
2024-08-11 19:50:39,25,65
2024-08-11 19:50:41,25,66
2024-08-11 19:50:42,25,66
2024-08-11 19:50:43,24,67
2024-08-11 19:50:44,24,67
2024-08-11 19:50:45,24,67
2024-08-11 19:50:46,24,67
2024-08-11 19:50:47,24,68
2024-08-11 19:50:48,24,68
2024-08-11 19:50:49,24,68
2024-08-11 19:50:50,23,69
2024-08-11 19:50:51,23,69
2024-08-11 19:50:52,23,69
2024-08-11 19:50:53,22,70
2024-08-11 19:50:54,22,70
2024-08-11 19:50:56,50,34
2024-08-11 19:50:57,49,34
2024-08-11 19:50:58,49,34
2024-08-11 19:50:59,48,34
2024-08-11 19:51:00,48,34
2024-08-11 19:51:01,47,35
2024-08-11 19:51:02,46,35
2024-08-11 19:51:03,46,35
2024-08-11 19:51:04,45,35
2024-08-11 19:51:05,80,66
2024-08-11 19:51:06,80,66
2024-08-11 19:51:07,80,66
2024-08-11 19:51:08,80,66
2024-08-11 19:51:09,80,66
2024-08-11 19:51:11,42,37
2024-08-11 19:51:12,41,37
2024-08-11 19:51:13,41,37
2024-08-11 19:51:14,40,38
2024-08-11 19:51:15,40,38
2024-08-11 19:51:16,39,38
2024-08-11 19:51:17,39,38
2024-08-11 19:51:18,38,39
2024-08-11 19:51:19,38,39
2024-08-11 19:51:20,37,39
2024-08-11 19:51:21,36,39
2024-08-11 19:51:22,36,40
2024-08-11 19:51:23,35,40
2024-08-11 19:51:24,35,40
2024-08-11 19:51:26,34,40
2024-08-11 19:51:27,34,41
2024-08-11 19:51:28,33,41
2024-08-11 19:51:29,33,41
2024-08-11 19:51:30,32,42
2024-08-11 19:51:31,32,42
2024-08-11 19:51:32,31,42
2024-08-11 19:51:33,31,42
2024-08-11 19:51:34,30,43
2024-08-11 19:51:35,30,43
2024-08-11 19:51:36,29,43
2024-08-11 19:51:37,29,44
2024-08-11 19:51:38,28,44
2024-08-11 19:51:39,28,44
2024-08-11 19:51:41,27,44
2024-08-11 19:51:42,27,45
2024-08-11 19:51:43,27,45
2024-08-11 19:51:44,26,45
2024-08-11 19:51:45,26,45
2024-08-11 19:51:46,26,46
2024-08-11 19:51:47,26,46
2024-08-11 19:51:48,26,46
2024-08-11 19:51:49,24,46
2024-08-11 19:51:50,24,47
2024-08-11 19:51:51,23,47
2024-08-11 19:51:52,23,47
2024-08-11 19:51:53,23,48
2024-08-11 19:51:54,22,48
2024-08-11 19:51:56,70,16
2024-08-11 19:51:57,70,16
2024-08-11 19:51:58,70,16
2024-08-11 19:51:59,69,16
2024-08-11 19:52:00,68,16
2024-08-11 19:52:01,68,16
2024-08-11 19:52:02,68,15
2024-08-11 19:52:03,67,15
2024-08-11 19:52:04,66,15
2024-08-11 19:52:05,66,15
2024-08-11 19:52:06,65,15
2024-08-11 19:52:07,65,15
2024-08-11 19:52:08,64,15
2024-08-11 19:52:09,64,15
2024-08-11 19:52:11,63,15
2024-08-11 19:52:12,63,15
2024-08-11 19:52:13,62,15
2024-08-11 19:52:14,62,14
2024-08-11 19:52:15,61,14
2024-08-11 19:52:16,61,14
2024-08-11 19:52:17,60,14
2024-08-11 19:52:18,60,14
2024-08-11 19:52:19,59,14
2024-08-11 19:52:20,59,14
2024-08-11 19:52:21,58,14
2024-08-11 19:52:22,58,14
2024-08-11 19:52:23,57,14
2024-08-11 19:52:24,57,14
2024-08-11 19:52:26,56,14
2024-08-11 19:52:27,55,14
2024-08-11 19:52:28,55,14
2024-08-11 19:52:29,54,14
2024-08-11 19:52:30,54,14
2024-08-11 19:52:31,53,14
2024-08-11 19:52:32,52,14
2024-08-11 19:52:33,52,14
2024-08-11 19:52:34,51,14
2024-08-11 19:52:35,51,14
2024-08-11 19:52:36,50,14
2024-08-11 19:52:37,50,14
2024-08-11 19:52:38,49,14
2024-08-11 19:52:39,49,14
2024-08-11 19:52:41,48,14
2024-08-11 19:52:42,47,14
2024-08-11 19:52:43,47,14
2024-08-11 19:52:44,46,14
2024-08-11 19:52:45,46,14
2024-08-11 19:52:46,45,14
2024-08-11 19:52:47,45,14
2024-08-11 19:52:48,44,14
2024-08-11 19:52:49,44,14
2024-08-11 19:52:50,44,14
2024-08-11 19:52:51,44,14
2024-08-11 19:52:52,44,14
2024-08-11 19:52:53,44,14
2024-08-11 19:52:54,44,14
2024-08-11 19:53:11,57,12
2024-08-11 19:53:12,57,12
2024-08-11 19:53:13,57,13
2024-08-11 19:53:14,56,13
2024-08-11 19:53:15,56,13
2024-08-11 19:53:16,56,14
2024-08-11 19:53:17,55,14
2024-08-11 19:53:18,55,14
2024-08-11 19:53:19,55,14
2024-08-11 19:53:20,55,15
2024-08-11 19:53:21,55,15
2024-08-11 19:53:22,55,15
2024-08-11 19:53:23,54,16
2024-08-11 19:53:24,54,16
2024-08-11 19:53:26,53,16
2024-08-11 19:53:27,52,17
